Date,City,temp_max,temp_min,precipitation,wind_speed
2024-07-20,Chennai,33.0,25.9,0.1,25.5
2024-07-21,Chennai,35.5,27.0,2.6,21.9
2024-07-22,Chennai,35.2,27.4,0.0,24.9
2024-07-23,Chennai,36.6,27.0,0.1,27.4
2024-07-24,Chennai,36.7,28.0,0.0,28.9
2024-07-25,Chennai,37.8,27.8,1.1,30.3
2024-07-26,Chennai,36.5,27.5,4.6,27.8
2024-07-27,Chennai,34.8,28.4,0.3,30.4
2024-07-28,Chennai,37.0,28.0,0.1,26.6
2024-07-29,Chennai,36.7,26.7,5.8,22.1
2024-07-30,Chennai,36.0,26.9,1.5,19.5
2024-07-31,Chennai,36.0,27.0,1.5,17.3
2024-08-01,Chennai,35.8,28.1,2.6,23.5
2024-08-02,Chennai,35.7,27.4,4.5,19.8
2024-08-03,Chennai,34.8,26.2,7.7,15.8
2024-08-04,Chennai,35.2,26.5,0.2,13.8
2024-08-05,Chennai,32.0,24.7,0.8,15.0
2024-08-06,Chennai,33.0,25.0,19.1,18.4
2024-08-07,Chennai,32.2,24.9,8.8,13.0
2024-08-08,Chennai,32.0,25.5,10.9,12.6
2024-08-09,Chennai,32.8,24.9,20.9,19.2
2024-08-10,Chennai,31.8,24.5,4.1,14.3
2024-08-11,Chennai,33.5,25.0,16.2,13.8
2024-08-12,Chennai,33.5,24.5,11.4,15.3
2024-08-13,Chennai,32.1,25.5,0.5,16.7
2024-08-14,Chennai,30.9,26.0,1.0,13.5
2024-08-15,Chennai,32.0,26.0,1.6,18.7
2024-08-16,Chennai,32.0,26.9,0.9,20.6
2024-08-17,Chennai,32.5,26.0,0.1,15.0
2024-08-18,Chennai,32.8,26.0,1.6,15.0
2024-08-19,Chennai,33.0,27.1,1.7,21.4
2024-08-20,Chennai,32.0,25.7,4.7,22.3
2024-08-21,Chennai,31.9,26.6,1.0,24.0
2024-08-22,Chennai,32.8,26.5,0.0,26.2
2024-08-23,Chennai,34.1,26.6,0.1,22.7
2024-08-24,Chennai,34.6,27.0,0.2,22.8
2024-08-25,Chennai,35.2,27.1,0.4,19.4
2024-08-26,Chennai,35.2,27.9,1.0,23.3
2024-08-27,Chennai,34.0,26.5,5.1,16.2
2024-08-28,Chennai,29.2,25.6,5.1,12.4
2024-08-29,Chennai,33.8,24.8,8.9,22.6
2024-08-30,Chennai,32.2,25.8,5.0,22.4
2024-08-31,Chennai,31.6,25.5,0.3,19.4
2024-09-01,Chennai,34.3,26.5,0.0,19.8
2024-09-02,Chennai,35.1,25.9,2.5,19.4
2024-09-03,Chennai,33.2,25.3,5.1,14.5
2024-09-04,Chennai,33.7,26.1,0.0,17.2
2024-09-05,Chennai,34.7,26.8,0.7,18.8
2024-09-06,Chennai,33.7,25.1,17.3,19.3
2024-09-07,Chennai,32.5,25.7,2.9,17.6
2024-09-08,Chennai,34.0,27.1,0.0,21.5
2024-09-09,Chennai,34.2,27.3,0.0,24.4
2024-09-10,Chennai,36.2,27.5,1.1,21.6
2024-09-11,Chennai,35.0,27.7,1.2,23.5
2024-09-12,Chennai,36.3,27.2,0.8,18.8
2024-09-13,Chennai,35.9,26.8,0.1,17.4
2024-09-14,Chennai,36.0,26.9,0.5,20.0
2024-09-15,Chennai,36.5,26.7,3.6,16.8
2024-09-16,Chennai,35.8,26.9,0.4,19.2
2024-09-17,Chennai,36.3,27.5,0.6,17.1
2024-09-18,Chennai,34.8,26.9,1.5,13.8
2024-09-19,Chennai,33.8,25.2,2.0,18.3
2024-09-20,Chennai,35.9,26.5,0.4,14.7
2024-09-21,Chennai,31.0,25.5,3.9,17.0
2024-09-22,Chennai,33.6,25.0,12.9,15.7
2024-09-23,Chennai,33.0,24.8,15.5,13.3
2024-09-24,Chennai,33.3,25.6,12.4,15.5
2024-09-25,Chennai,33.9,25.7,11.2,16.3
2024-09-26,Chennai,30.5,26.5,0.8,14.7
2024-09-27,Chennai,31.4,25.5,7.8,17.3
2024-09-28,Chennai,30.8,24.2,14.1,14.6
2024-09-29,Chennai,30.8,24.5,0.7,16.3
2024-09-30,Chennai,30.0,25.1,0.9,14.3
2024-10-01,Chennai,31.6,25.5,0.6,17.3
2024-10-02,Chennai,34.4,25.5,0.0,19.2
2024-10-03,Chennai,34.0,26.4,1.6,15.0
2024-10-04,Chennai,32.8,26.5,2.2,18.3
2024-10-05,Chennai,33.5,25.5,0.1,14.5
2024-10-06,Chennai,32.2,25.5,0.0,13.3
2024-10-07,Chennai,30.0,25.5,1.4,12.3
2024-10-08,Chennai,30.3,24.8,1.4,13.2
2024-10-09,Chennai,30.0,25.0,2.0,14.9
2024-10-10,Chennai,29.8,24.2,16.5,14.8
2024-10-11,Chennai,29.8,24.6,7.4,14.2
2024-10-12,Chennai,29.5,25.2,3.3,15.8
2024-10-13,Chennai,29.9,24.1,2.5,13.8
2024-10-14,Chennai,26.6,24.3,69.2,24.2
2024-10-15,Chennai,28.1,24.7,63.4,19.5
2024-10-16,Chennai,28.6,23.9,39.7,14.5
2024-10-17,Chennai,30.3,23.9,3.2,10.5
2024-10-18,Chennai,28.8,24.4,11.6,14.1
2024-10-19,Chennai,29.2,24.0,8.0,10.8
2024-10-20,Chennai,29.9,24.5,5.8,13.5
2024-10-21,Chennai,30.1,25.4,1.6,10.9
2024-10-22,Chennai,30.3,24.2,1.0,12.6
2024-10-23,Chennai,31.5,24.1,0.0,12.9
2024-10-24,Chennai,31.2,25.1,0.0,12.7
2024-10-25,Chennai,32.7,24.0,0.0,12.9
2024-10-26,Chennai,33.5,24.2,0.0,13.1
2024-10-27,Chennai,32.3,24.1,0.6,11.2
2024-10-28,Chennai,32.2,24.2,1.7,11.8
2024-10-29,Chennai,32.1,24.6,1.1,12.7
2024-10-30,Chennai,31.5,25.5,4.8,13.1
2024-10-31,Chennai,30.0,25.0,1.9,13.9
2024-11-01,Chennai,29.1,24.8,5.9,11.8
2024-11-02,Chennai,29.2,24.1,4.4,9.9
2024-11-03,Chennai,29.6,23.7,3.7,17.3
2024-11-04,Chennai,30.0,23.5,1.2,14.2
2024-11-05,Chennai,30.5,23.9,0.1,19.1
2024-11-06,Chennai,28.6,24.5,14.9,18.8
2024-11-07,Chennai,29.6,24.0,2.6,20.7
2024-11-08,Chennai,30.4,26.0,0.2,20.1
2024-11-09,Chennai,30.4,24.6,1.0,21.8
2024-11-10,Chennai,30.2,24.2,1.5,23.2
2024-11-11,Chennai,30.1,24.0,4.4,27.2
2024-11-12,Chennai,27.5,24.0,42.4,13.1
2024-11-13,Chennai,26.9,24.0,33.1,13.5
2024-11-14,Chennai,28.9,24.2,12.6,15.4
2024-11-15,Chennai,28.1,24.1,16.9,13.5
2024-11-16,Chennai,27.6,24.0,11.2,13.9
2024-11-17,Chennai,29.5,24.0,2.5,19.3
2024-11-18,Chennai,29.1,25.8,0.0,18.6
2024-11-19,Chennai,28.6,25.4,0.5,19.4
2024-11-20,Chennai,28.9,25.0,0.0,16.8
2024-11-21,Chennai,29.0,25.2,0.0,17.3
2024-11-22,Chennai,29.1,23.1,0.0,18.2
2024-11-23,Chennai,28.9,23.5,1.1,18.0
2024-11-24,Chennai,29.6,25.5,0.1,18.1
2024-11-25,Chennai,29.5,24.2,1.3,23.0
2024-11-26,Chennai,26.8,23.6,22.5,19.6
2024-11-27,Chennai,27.6,24.5,5.4,26.8
2024-11-28,Chennai,26.4,23.9,21.0,27.5
2024-11-29,Chennai,25.0,23.2,25.6,23.3
2024-11-30,Chennai,26.5,23.9,158.4,48.7
2024-12-01,Chennai,27.8,24.8,25.3,28.6
2024-12-02,Chennai,28.9,25.3,10.2,20.4
2024-12-03,Chennai,29.4,24.6,4.0,13.9
2024-12-04,Chennai,28.8,24.8,3.5,10.7
2024-12-05,Chennai,29.0,23.7,0.8,11.5
2024-12-06,Chennai,28.0,24.1,1.8,11.4
2024-12-07,Chennai,29.2,24.1,0.4,10.8
2024-12-08,Chennai,29.4,23.8,0.0,9.8
2024-12-09,Chennai,29.2,23.3,1.0,12.2
2024-12-10,Chennai,29.3,24.6,0.2,17.9
2024-12-11,Chennai,27.2,24.0,16.1,24.9
2024-12-12,Chennai,26.0,23.8,47.9,18.8
2024-12-13,Chennai,27.9,25.1,2.1,20.1
2024-12-14,Chennai,28.4,24.5,0.0,19.5
2024-12-15,Chennai,27.5,24.2,0.0,22.4
2024-12-16,Chennai,27.0,22.6,0.0,20.4
2024-12-17,Chennai,26.3,22.0,8.2,22.9
2024-12-18,Chennai,26.2,22.0,24.1,20.5
2024-12-19,Chennai,27.2,23.5,7.0,17.4
2024-12-20,Chennai,28.8,24.0,15.9,19.1
2024-12-21,Chennai,28.5,24.0,1.5,16.0
2024-12-22,Chennai,28.4,24.1,0.2,16.2
2024-12-23,Chennai,28.6,23.0,0.0,20.0
2024-12-24,Chennai,27.9,23.5,7.6,18.4
2024-12-25,Chennai,27.5,23.0,2.8,19.2
2024-12-26,Chennai,28.2,24.5,10.1,19.7
2024-12-27,Chennai,28.5,23.7,4.1,22.2
2024-12-28,Chennai,28.3,24.9,0.2,15.0
2024-12-29,Chennai,27.9,24.2,1.0,19.6
2024-12-30,Chennai,28.0,23.8,3.5,19.9
2024-12-31,Chennai,28.1,24.5,0.1,18.7
2018-01-01,Hyderabad,28.0,16.6,0.0,9.8
2018-01-02,Hyderabad,27.9,17.2,0.0,8.7
2018-01-03,Hyderabad,26.9,16.7,0.0,11.0
2018-01-04,Hyderabad,27.2,15.1,0.0,13.8
2018-01-05,Hyderabad,27.2,14.1,0.0,9.7
2018-01-06,Hyderabad,26.8,15.8,0.0,10.3
2018-01-07,Hyderabad,27.0,13.6,0.0,9.3
2018-01-08,Hyderabad,26.5,14.4,0.0,12.5
2018-01-09,Hyderabad,26.7,14.4,0.0,11.6
2018-01-10,Hyderabad,28.5,16.0,0.0,13.0
2018-01-11,Hyderabad,29.5,16.9,0.0,9.4
2018-01-12,Hyderabad,30.5,17.8,0.0,9.5
2018-01-13,Hyderabad,30.5,17.6,0.0,13.1
2018-01-14,Hyderabad,30.6,16.9,0.0,10.2
2018-01-15,Hyderabad,29.8,19.2,0.0,9.6
2018-01-16,Hyderabad,29.8,17.0,0.0,10.5
2018-01-17,Hyderabad,29.5,16.5,0.0,11.2
2018-01-18,Hyderabad,28.7,17.3,0.0,13.4
2018-01-19,Hyderabad,28.7,16.5,0.0,9.6
2018-01-20,Hyderabad,28.0,15.8,0.0,10.1
2018-01-21,Hyderabad,28.0,14.2,0.0,10.3
2018-01-22,Hyderabad,27.7,14.1,0.0,10.6
2018-01-23,Hyderabad,28.4,15.2,0.0,11.1
2018-01-24,Hyderabad,28.6,15.4,0.0,14.1
2018-01-25,Hyderabad,28.8,15.4,0.0,10.1
2018-01-26,Hyderabad,28.5,14.8,0.0,10.2
2018-01-27,Hyderabad,28.2,14.8,0.0,10.4
2018-01-28,Hyderabad,28.6,15.6,0.0,10.2
2018-01-29,Hyderabad,28.6,15.9,0.0,10.8
2018-01-30,Hyderabad,29.3,14.6,0.0,13.2
2018-01-31,Hyderabad,30.1,14.6,0.0,12.2
2018-02-01,Hyderabad,30.2,14.3,0.0,13.4
2018-02-02,Hyderabad,30.2,13.7,0.0,11.8
2018-02-03,Hyderabad,29.9,16.4,0.0,11.8
2018-02-04,Hyderabad,29.9,15.6,0.0,12.5
2018-02-05,Hyderabad,29.1,15.4,0.0,15.0
2018-02-06,Hyderabad,28.2,14.6,0.0,16.7
2018-02-07,Hyderabad,28.8,18.0,0.3,14.5
2018-02-08,Hyderabad,30.8,17.8,0.0,7.8
2018-02-09,Hyderabad,30.7,18.5,0.0,12.5
2018-02-10,Hyderabad,29.5,18.4,0.1,11.5
2018-02-11,Hyderabad,30.0,19.1,0.1,18.4
2018-02-12,Hyderabad,30.0,18.3,0.1,15.6
2018-02-13,Hyderabad,30.2,18.2,0.0,13.9
2018-02-14,Hyderabad,29.8,18.5,0.0,15.3
2018-02-15,Hyderabad,30.0,17.2,0.0,13.7
2018-02-16,Hyderabad,30.5,17.6,0.0,10.5
2018-02-17,Hyderabad,31.8,16.7,0.0,10.7
2018-02-18,Hyderabad,32.0,18.1,0.0,11.4
2018-02-19,Hyderabad,32.2,18.1,0.0,13.3
2018-02-20,Hyderabad,32.0,18.6,0.0,12.0
2018-02-21,Hyderabad,31.8,19.3,0.0,13.0
2018-02-22,Hyderabad,31.6,18.9,0.0,12.2
2018-02-23,Hyderabad,32.2,18.5,0.0,11.5
2018-02-24,Hyderabad,31.5,18.7,0.0,17.1
2018-02-25,Hyderabad,31.9,17.3,0.0,16.4
2018-02-26,Hyderabad,33.0,17.7,0.0,12.6
2018-02-27,Hyderabad,33.2,18.6,0.0,15.8
2018-02-28,Hyderabad,34.0,18.1,0.0,10.9
2018-03-01,Hyderabad,33.7,18.0,0.0,11.4
2018-03-02,Hyderabad,34.2,18.6,0.0,11.5
2018-03-03,Hyderabad,34.5,20.2,0.0,11.3
2018-03-04,Hyderabad,35.5,20.8,0.0,11.9
2018-03-05,Hyderabad,35.2,19.5,0.0,12.6
2018-03-06,Hyderabad,34.6,20.6,0.0,11.5
2018-03-07,Hyderabad,34.9,19.6,0.0,16.6
2018-03-08,Hyderabad,34.6,20.8,0.0,14.4
2018-03-09,Hyderabad,34.8,19.5,0.0,11.4
2018-03-10,Hyderabad,34.3,20.5,0.0,15.6
2018-03-11,Hyderabad,33.4,22.3,0.0,10.5
2018-03-12,Hyderabad,35.2,20.8,0.0,14.3
2018-03-13,Hyderabad,34.8,20.8,0.0,13.7
2018-03-14,Hyderabad,35.1,20.5,0.0,14.4
2018-03-15,Hyderabad,34.0,24.0,0.0,16.9
2018-03-16,Hyderabad,29.0,20.5,2.9,21.3
2018-03-17,Hyderabad,29.0,19.4,0.1,11.0
2018-03-18,Hyderabad,31.1,19.9,0.0,12.8
2018-03-19,Hyderabad,33.0,19.9,0.0,10.4
2018-03-20,Hyderabad,34.3,20.9,0.0,13.4
2018-03-21,Hyderabad,34.0,23.0,0.4,16.8
2018-03-22,Hyderabad,35.5,22.8,0.0,15.7
2018-03-23,Hyderabad,35.7,21.6,0.0,13.2
2018-03-24,Hyderabad,36.2,20.9,0.0,10.5
2018-03-25,Hyderabad,35.8,21.5,0.0,14.6
2018-03-26,Hyderabad,36.0,22.0,0.0,9.4
2018-03-27,Hyderabad,36.5,22.0,0.0,10.6
2018-03-28,Hyderabad,36.9,22.8,0.0,13.4
2018-03-29,Hyderabad,37.0,23.0,0.0,10.9
2018-03-30,Hyderabad,36.8,22.8,0.0,11.0
2018-03-31,Hyderabad,36.7,22.2,0.3,18.4
2018-04-01,Hyderabad,35.7,22.2,2.4,17.7
2018-04-02,Hyderabad,34.5,22.8,0.1,18.7
2018-04-03,Hyderabad,34.8,22.2,0.1,12.8
2018-04-04,Hyderabad,34.8,21.8,0.9,11.3
2018-04-05,Hyderabad,34.5,22.4,1.1,18.2
2018-04-06,Hyderabad,34.4,22.4,3.2,16.0
2018-04-07,Hyderabad,32.4,23.1,2.7,10.9
2018-04-08,Hyderabad,32.9,20.5,1.7,15.5
2018-04-09,Hyderabad,32.5,21.4,0.6,9.9
2018-04-10,Hyderabad,33.0,22.0,0.3,11.7
2018-04-11,Hyderabad,33.5,21.8,0.0,9.0
2018-04-12,Hyderabad,34.3,22.1,2.2,7.7
2018-04-13,Hyderabad,34.2,22.7,0.3,9.5
2018-04-14,Hyderabad,34.8,23.5,0.1,10.1
2018-04-15,Hyderabad,33.0,24.7,5.3,15.9
2018-04-16,Hyderabad,34.8,23.3,0.0,9.7
2018-04-17,Hyderabad,37.3,24.0,0.4,14.3
2018-04-18,Hyderabad,37.1,24.6,0.3,9.4
2018-04-19,Hyderabad,38.6,25.0,0.2,13.2
2018-04-20,Hyderabad,38.5,25.7,0.0,17.4
2018-04-21,Hyderabad,38.7,24.0,0.0,13.4
2018-04-22,Hyderabad,37.0,23.9,0.0,15.1
2018-04-23,Hyderabad,37.0,24.8,0.0,10.0
2018-04-24,Hyderabad,38.5,25.1,0.0,16.1
2018-04-25,Hyderabad,36.8,23.2,0.0,13.0
2018-04-26,Hyderabad,37.0,25.1,0.4,14.8
2018-04-27,Hyderabad,36.8,25.0,0.0,13.3
2018-04-28,Hyderabad,36.2,23.5,0.1,15.3
2018-04-29,Hyderabad,38.3,24.4,0.0,15.9
2018-04-30,Hyderabad,39.8,26.4,0.0,16.3
2018-05-01,Hyderabad,39.5,25.8,0.0,19.7
2018-05-02,Hyderabad,38.2,25.0,0.0,17.1
2018-05-03,Hyderabad,36.5,25.5,3.5,23.6
2018-05-04,Hyderabad,35.2,23.3,0.0,14.1
2018-05-05,Hyderabad,36.1,25.0,0.0,12.4
2018-05-06,Hyderabad,36.8,25.3,0.0,15.7
2018-05-07,Hyderabad,37.5,26.5,0.0,11.5
2018-05-08,Hyderabad,38.3,26.6,0.6,16.1
2018-05-09,Hyderabad,37.7,26.7,0.2,15.3
2018-05-10,Hyderabad,37.1,26.7,0.3,16.4
2018-05-11,Hyderabad,36.7,25.2,0.1,14.0
2018-05-12,Hyderabad,37.2,25.3,0.2,15.8
2018-05-13,Hyderabad,37.5,25.0,0.1,10.7
2018-05-14,Hyderabad,36.5,25.2,0.7,11.4
2018-05-15,Hyderabad,36.0,24.8,0.3,15.3
2018-05-16,Hyderabad,36.5,24.9,0.3,11.7
2018-05-17,Hyderabad,37.8,25.8,0.4,13.2
2018-05-18,Hyderabad,35.2,25.5,1.0,18.1
2018-05-19,Hyderabad,38.9,26.0,0.0,14.0
2018-05-20,Hyderabad,38.5,26.0,0.0,15.6
2018-05-21,Hyderabad,38.2,26.2,0.0,13.7
2018-05-22,Hyderabad,37.5,26.8,2.1,12.1
2018-05-23,Hyderabad,36.2,25.4,1.6,14.9
2018-05-24,Hyderabad,36.9,26.4,3.4,14.3
2018-05-25,Hyderabad,39.1,26.1,0.0,13.0
2018-05-26,Hyderabad,38.3,25.6,0.3,15.2
2018-05-27,Hyderabad,37.5,25.6,0.0,12.0
2018-05-28,Hyderabad,38.5,26.7,0.2,10.6
2018-05-29,Hyderabad,39.2,27.7,0.5,16.9
2018-05-30,Hyderabad,38.8,27.5,0.2,17.3
2018-05-31,Hyderabad,38.7,25.2,9.2,17.1
2018-06-01,Hyderabad,35.0,24.9,4.1,11.8
2018-06-02,Hyderabad,35.5,24.3,4.0,13.3
2018-06-03,Hyderabad,35.8,25.8,2.3,14.0
2018-06-04,Hyderabad,36.2,24.5,1.9,14.8
2018-06-05,Hyderabad,36.0,25.1,1.2,15.5
2018-06-06,Hyderabad,33.5,25.0,5.0,17.5
2018-06-07,Hyderabad,30.1,23.4,11.6,18.2
2018-06-08,Hyderabad,29.0,23.5,6.3,18.0
2018-06-09,Hyderabad,29.6,23.6,2.2,19.8
2018-06-10,Hyderabad,28.6,23.4,2.6,28.1
2018-06-11,Hyderabad,28.6,23.5,8.8,25.6
2018-06-12,Hyderabad,30.2,24.5,1.7,25.3
2018-06-13,Hyderabad,31.9,24.2,0.0,27.9
2018-06-14,Hyderabad,31.6,24.4,0.0,22.3
2018-06-15,Hyderabad,33.0,24.5,0.0,20.3
2018-06-16,Hyderabad,32.0,24.6,0.0,21.3
2018-06-17,Hyderabad,30.0,24.9,0.4,24.5
2018-06-18,Hyderabad,31.5,23.9,2.1,24.8
2018-06-19,Hyderabad,32.2,23.4,0.0,22.4
2018-06-20,Hyderabad,33.8,24.5,0.0,16.1
2018-06-21,Hyderabad,33.6,25.1,1.3,15.0
2018-06-22,Hyderabad,31.0,24.0,8.0,17.5
2018-06-23,Hyderabad,29.4,23.0,9.0,16.7
2018-06-24,Hyderabad,31.3,23.4,1.0,21.6
2018-06-25,Hyderabad,31.5,23.5,0.4,28.3
2018-06-26,Hyderabad,30.5,23.7,0.2,27.2
2018-06-27,Hyderabad,28.1,23.5,2.1,23.4
2018-06-28,Hyderabad,29.6,22.8,6.9,20.9
2018-06-29,Hyderabad,30.8,23.7,0.1,15.8
2018-06-30,Hyderabad,31.4,23.9,0.1,14.8
2018-07-01,Hyderabad,32.0,24.3,0.0,14.5
2018-07-02,Hyderabad,32.5,24.2,0.0,16.6
2018-07-03,Hyderabad,31.0,23.5,2.7,23.1
2018-07-04,Hyderabad,31.0,23.9,0.4,28.1
2018-07-05,Hyderabad,31.0,23.5,0.1,28.8
2018-07-06,Hyderabad,28.5,22.5,7.2,26.6
2018-07-07,Hyderabad,27.2,22.9,13.9,25.8
2018-07-08,Hyderabad,28.1,22.8,3.4,28.5
2018-07-09,Hyderabad,28.0,22.2,19.2,30.1
2018-07-10,Hyderabad,26.8,22.2,3.6,25.6
2018-07-11,Hyderabad,26.5,22.6,15.5,25.0
2018-07-12,Hyderabad,24.6,22.1,32.8,28.2
2018-07-13,Hyderabad,27.8,22.5,2.7,26.4
2018-07-14,Hyderabad,25.5,22.0,12.4,24.2
2018-07-15,Hyderabad,25.1,22.4,15.8,28.7
2018-07-16,Hyderabad,26.0,22.2,14.2,30.5
2018-07-17,Hyderabad,29.2,22.2,5.2,35.4
2018-07-18,Hyderabad,30.1,23.1,0.4,30.6
2018-07-19,Hyderabad,29.8,23.0,2.6,30.3
2018-07-20,Hyderabad,25.0,22.5,15.7,24.9
2018-07-21,Hyderabad,26.8,22.0,9.4,23.8
2018-07-22,Hyderabad,28.2,22.6,0.1,29.5
2018-07-23,Hyderabad,29.0,22.8,0.8,24.2
2018-07-24,Hyderabad,30.0,22.8,1.3,23.6
2018-07-25,Hyderabad,30.0,23.1,1.0,25.9
2018-07-26,Hyderabad,29.2,23.1,0.5,27.7
2018-07-27,Hyderabad,28.6,22.4,3.3,24.5
2018-07-28,Hyderabad,30.1,22.7,1.2,23.5
2018-07-29,Hyderabad,30.6,23.2,0.1,25.2
2018-07-30,Hyderabad,30.4,23.4,0.0,23.4
2018-07-31,Hyderabad,30.2,23.2,0.5,24.8
2018-08-01,Hyderabad,30.4,22.9,1.6,25.3
2018-08-02,Hyderabad,30.1,23.0,1.1,27.9
2018-08-03,Hyderabad,30.5,23.6,0.5,25.3
2018-08-04,Hyderabad,31.1,23.4,1.2,26.4
2018-08-05,Hyderabad,30.3,23.2,0.8,26.8
2018-08-06,Hyderabad,29.7,23.4,0.6,27.6
2018-08-07,Hyderabad,28.7,23.6,1.6,28.1
2018-08-08,Hyderabad,25.0,22.1,7.6,24.1
2018-08-09,Hyderabad,30.2,22.5,2.1,23.9
2018-08-10,Hyderabad,30.0,22.8,4.0,28.1
2018-08-11,Hyderabad,25.1,22.5,31.3,25.9
2018-08-12,Hyderabad,25.0,22.0,31.3,29.3
2018-08-13,Hyderabad,26.9,21.6,7.7,31.0
2018-08-14,Hyderabad,27.1,22.0,4.0,27.8
2018-08-15,Hyderabad,25.5,22.4,36.7,20.5
2018-08-16,Hyderabad,24.0,22.4,38.7,34.1
2018-08-17,Hyderabad,26.9,22.6,0.4,28.4
2018-08-18,Hyderabad,27.7,22.5,0.4,29.5
2018-08-19,Hyderabad,27.2,22.5,23.6,27.3
2018-08-20,Hyderabad,23.3,22.0,54.4,27.0
2018-08-21,Hyderabad,27.3,21.7,4.5,31.4
2018-08-22,Hyderabad,29.3,21.9,1.6,27.0
2018-08-23,Hyderabad,27.3,22.5,0.1,27.1
2018-08-24,Hyderabad,28.8,22.9,0.4,26.2
2018-08-25,Hyderabad,28.1,22.8,0.1,24.2
2018-08-26,Hyderabad,28.0,22.5,8.2,24.9
2018-08-27,Hyderabad,26.2,21.9,5.8,22.9
2018-08-28,Hyderabad,28.6,22.1,1.2,23.8
2018-08-29,Hyderabad,29.1,22.0,0.5,18.9
2018-08-30,Hyderabad,29.0,22.6,0.3,20.6
2018-08-31,Hyderabad,28.8,22.6,3.4,19.7
2018-09-01,Hyderabad,28.6,22.4,0.2,19.4
2018-09-02,Hyderabad,29.0,22.8,0.2,20.1
2018-09-03,Hyderabad,29.2,22.5,0.0,21.0
2018-09-04,Hyderabad,28.9,22.4,0.9,19.9
2018-09-05,Hyderabad,28.8,22.9,0.6,23.8
2018-09-06,Hyderabad,27.9,22.7,0.0,25.4
2018-09-07,Hyderabad,29.1,22.6,0.0,25.7
2018-09-08,Hyderabad,29.2,21.1,0.0,18.5
2018-09-09,Hyderabad,30.1,19.6,0.2,12.0
2018-09-10,Hyderabad,30.2,20.5,0.2,8.0
2018-09-11,Hyderabad,30.2,22.5,1.9,9.7
2018-09-12,Hyderabad,29.4,22.3,5.4,11.3
2018-09-13,Hyderabad,29.9,21.7,0.6,8.3
2018-09-14,Hyderabad,30.2,21.8,0.6,6.9
2018-09-15,Hyderabad,29.8,22.8,5.1,6.8
2018-09-16,Hyderabad,30.7,22.1,0.6,12.4
2018-09-17,Hyderabad,30.6,22.8,2.5,13.1
2018-09-18,Hyderabad,30.6,22.5,0.8,16.1
2018-09-19,Hyderabad,28.6,23.1,2.5,17.3
2018-09-20,Hyderabad,29.5,22.5,0.5,16.0
2018-09-21,Hyderabad,24.6,22.0,25.6,22.4
2018-09-22,Hyderabad,30.4,22.2,0.9,20.9
2018-09-23,Hyderabad,30.0,21.5,0.1,8.7
2018-09-24,Hyderabad,30.5,21.6,1.8,9.0
2018-09-25,Hyderabad,30.5,22.6,8.2,8.6
2018-09-26,Hyderabad,29.3,22.2,7.1,9.9
2018-09-27,Hyderabad,30.2,22.0,1.8,9.0
2018-09-28,Hyderabad,30.0,21.7,4.4,10.1
2018-09-29,Hyderabad,29.9,21.8,1.5,13.1
2018-09-30,Hyderabad,30.6,22.0,2.1,12.3
2018-10-01,Hyderabad,31.2,22.8,2.7,13.0
2018-10-02,Hyderabad,30.8,22.8,0.1,9.7
2018-10-03,Hyderabad,31.0,21.9,0.0,11.0
2018-10-04,Hyderabad,31.0,22.0,0.1,15.2
2018-10-05,Hyderabad,31.0,21.4,0.0,16.6
2018-10-06,Hyderabad,30.0,19.8,0.2,14.8
2018-10-07,Hyderabad,30.5,20.7,0.9,14.6
2018-10-08,Hyderabad,31.2,21.1,0.0,13.2
2018-10-09,Hyderabad,31.8,20.0,0.0,15.7
2018-10-10,Hyderabad,32.2,20.4,0.0,22.5
2018-10-11,Hyderabad,31.8,22.0,0.0,20.6
2018-10-12,Hyderabad,31.8,20.9,0.0,15.7
2018-10-13,Hyderabad,31.2,20.1,0.0,9.5
2018-10-14,Hyderabad,31.5,21.4,0.1,10.1
2018-10-15,Hyderabad,30.5,21.5,5.2,12.0
2018-10-16,Hyderabad,30.6,22.0,5.4,12.7
2018-10-17,Hyderabad,29.5,22.1,4.0,17.6
2018-10-18,Hyderabad,28.8,21.8,1.4,10.6
2018-10-19,Hyderabad,29.9,19.5,0.0,12.8
2018-10-20,Hyderabad,31.0,20.4,0.0,13.7
2018-10-21,Hyderabad,31.0,21.2,0.0,12.0
2018-10-22,Hyderabad,32.1,20.5,0.0,8.5
2018-10-23,Hyderabad,32.2,21.4,0.1,8.0
2018-10-24,Hyderabad,29.9,21.5,2.1,12.5
2018-10-25,Hyderabad,31.0,20.0,0.0,11.2
2018-10-26,Hyderabad,31.0,19.8,0.0,17.0
2018-10-27,Hyderabad,31.4,19.0,0.0,15.8
2018-10-28,Hyderabad,31.0,18.9,0.0,21.1
2018-10-29,Hyderabad,29.5,18.9,0.0,19.7
2018-10-30,Hyderabad,29.9,18.9,0.0,14.8
2018-10-31,Hyderabad,30.3,18.1,0.0,14.5
2018-11-01,Hyderabad,28.5,18.1,1.7,11.9
2018-11-02,Hyderabad,29.8,21.1,0.1,15.5
2018-11-03,Hyderabad,30.1,21.7,0.9,14.2
2018-11-04,Hyderabad,30.2,21.5,0.2,15.3
2018-11-05,Hyderabad,31.0,21.1,0.1,9.2
2018-11-06,Hyderabad,30.5,20.6,0.8,10.8
2018-11-07,Hyderabad,31.2,21.4,0.5,10.1
